book,bookLabel,title,authorLabel
http://www.wikidata.org/entity/Q271764,Lord of the Flies,Lord of the Flies,William Golding
http://www.wikidata.org/entity/Q393142,Pippi Goes on Board,Pippi Långstrump går ombord,Astrid Lindgren
http://www.wikidata.org/entity/Q333179,Persuasion,Persuasion,Jane Austen
http://www.wikidata.org/entity/Q376235,We Children from Zoo Station,Wir Kinder vom Bahnhof Zoo,Kai Hermann
http://www.wikidata.org/entity/Q500688,The Sign of Four,The Sign of the Four,Arthur Conan Doyle
http://www.wikidata.org/entity/Q511143,The Trial of Henry Kissinger,The Trial of Henry Kissinger,Christopher Hitchens
http://www.wikidata.org/entity/Q427663,Fried Green Tomatoes at the Whistle Stop Cafe,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg
http://www.wikidata.org/entity/Q467225,The Postman,Le Facteur,David Brin
http://www.wikidata.org/entity/Q457977,Of Mice and Men,Of Mice and Men,John Steinbeck
http://www.wikidata.org/entity/Q459983,I Am Number Four,I Am Number Four,Jobie Hughes
http://www.wikidata.org/entity/Q483034,Robinson Crusoe,"The Life and Strange Surprizing Adventures of Robinson Crusoe, of York, Mariner: Who lived Eight and Twenty Years, all alone in an un-inhabited Island on the Coast of America, near the Mouth of the Great River of Oroonoque; Having been cast on Shore by Shipwreck, wherein all the Men perished but himself. With An Account how he was at last as strangely deliver'd by Pyrates. Written by Himself...",Daniel Defoe
http://www.wikidata.org/entity/Q467254,Cactus Flower,Fleur de cactus,Jean-Pierre Grédy
http://www.wikidata.org/entity/Q469969,The Light Fantastic,The Light Fantastic,Terry Pratchett
http://www.wikidata.org/entity/Q500688,The Sign of Four,The Sign of Four,Arthur Conan Doyle
http://www.wikidata.org/entity/Q453720,M. Ibrahim and the Flowers of the Koran,Monsieur Ibrahim et les Fleurs du Coran,Éric-Emmanuel Schmitt
http://www.wikidata.org/entity/Q510850,Midaq Alley,"زقاق المدق,",Naguib Mahfouz
http://www.wikidata.org/entity/Q464921,Arch of Triumph,Arc de Triomphe,Erich Maria Remarque
http://www.wikidata.org/entity/Q466288,The Green Mile,The Green Mile,Stephen King
http://www.wikidata.org/entity/Q510229,They divided the sky,Der geteilte Himmel,Christa Wolf
http://www.wikidata.org/entity/Q467254,Cactus Flower,Fleur de cactus,Pierre Barillet
http://www.wikidata.org/entity/Q402673,The Overcoat,Шинель,Nikolai Gogol
http://www.wikidata.org/entity/Q501351,The Sun Also Rises,The Sun Also Rises,Ernest Hemingway
http://www.wikidata.org/entity/Q465360,A Portrait of the Artist as a Young Man,A Portrait of the Artist as a Young Man,James Joyce
http://www.wikidata.org/entity/Q457289,Siddhartha,Siddhartha,Hermann Hesse
http://www.wikidata.org/entity/Q477508,Northanger Abbey,Northanger Abbey,Jane Austen
http://www.wikidata.org/entity/Q466504,American Psycho,American Psycho,Bret Easton Ellis
http://www.wikidata.org/entity/Q464220,The Host,The Host,Stephenie Meyer
http://www.wikidata.org/entity/Q421492,Never Cry Wolf,Never Cry Wolf,Farley Mowat
http://www.wikidata.org/entity/Q459303,Perfume,Das Parfum,Patrick Süskind
http://www.wikidata.org/entity/Q471726,A Brief History of Time,A Brief History of Time: From the Big Bang to Black Holes,Stephen Hawking
http://www.wikidata.org/entity/Q533575,Scaramouche,Scaramouche,Rafael Sabatini
http://www.wikidata.org/entity/Q467971,The Key,,Jun'ichirō Tanizaki
http://www.wikidata.org/entity/Q531298,Zatch Bell!,金色のガッシュ!!,Makoto Raiku
http://www.wikidata.org/entity/Q475589,A Princess of Mars,A Princess of Mars,Edgar Rice Burroughs
http://www.wikidata.org/entity/Q495166,The Emperor of Portugallia,Kejsarn av Portugallien,Selma Lagerlöf
http://www.wikidata.org/entity/Q538390,To Have and Have Not,To Have and Have Not,Ernest Hemingway
http://www.wikidata.org/entity/Q428581,Possession,Possession,A. S. Byatt
http://www.wikidata.org/entity/Q523076,Little Women,"Little Women or, Meg, Jo, Beth and Amy",Louisa May Alcott
http://www.wikidata.org/entity/Q460583,The Pickwick Papers,"The Posthumous Papers of the Pickwick Club, Containing a Faithful Record of the Perambulations, Perils, Travels, Adventures and Sporting Transactions of the Corresponding Members",Charles Dickens
http://www.wikidata.org/entity/Q476349,Der Untertan,Der Untertan,Heinrich Mann
http://www.wikidata.org/entity/Q529329,The Deputy,Der Stellvertreter,Rolf Hochhuth
http://www.wikidata.org/entity/Q478364,Earth Spirit,Der Erdgeist,Frank Wedekind
http://www.wikidata.org/entity/Q478364,Earth Spirit,Erdgeist,Frank Wedekind
http://www.wikidata.org/entity/Q472026,The Talented Mr. Ripley,,Patricia Highsmith
http://www.wikidata.org/entity/Q459842,Book of Mormon,The Book of Mormon,Joseph Smith
http://www.wikidata.org/entity/Q477434,Jud Süß,Jud Süß,Wilhelm Hauff
http://www.wikidata.org/entity/Q444395,Saturday Night and Sunday Morning,Saturday Night and Sunday Morning,Alan Sillitoe
http://www.wikidata.org/entity/Q451831,Amadeus,Amadeus,Peter Shaffer
http://www.wikidata.org/entity/Q513036,The Andromeda Strain,The Andromeda Strain,Michael Crichton
http://www.wikidata.org/entity/Q468071,The Spy Who Came in from the Cold,The Spy Who Came In from the Cold,John le Carré
http://www.wikidata.org/entity/Q465395,The Black Cat,The Black Cat,Edgar Allan Poe
http://www.wikidata.org/entity/Q465395,The Black Cat,Црна мачка,Edgar Allan Poe
http://www.wikidata.org/entity/Q454163,Because of Winn-Dixie,Because of Winn-Dixie,Kate DiCamillo
http://www.wikidata.org/entity/Q438298,Riding the Bullet,Riding the Bullet,Stephen King
http://www.wikidata.org/entity/Q474523,The Ruins,The Ruins,Scott Smith
http://www.wikidata.org/entity/Q474895,The Viceroy of Ouidah,The Viceroy of Ouidah,Bruce Chatwin
http://www.wikidata.org/entity/Q431524,The Power and the Glory,The Power and the Glory,Graham Greene
http://www.wikidata.org/entity/Q464928,In Search of Lost Time,À la recherche du temps perdu,Marcel Proust
http://www.wikidata.org/entity/Q466605,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,Roald Dahl
http://www.wikidata.org/entity/Q492207,Starship Troopers,Starship Troopers,Robert A. Heinlein
http://www.wikidata.org/entity/Q466708,The Crow,,James O'Barr
http://www.wikidata.org/entity/Q460661,The Paul Street Boys,A Pál utcai fiúk,Ferenc Molnár
http://www.wikidata.org/entity/Q457481,Professor Unrat,Professor Unrat oder Das Ende eines Tyrannen,Heinrich Mann
http://www.wikidata.org/entity/Q499396,Love in the Time of Cholera,El amor en los tiempos del cólera,Gabriel García Márquez
http://www.wikidata.org/entity/Q426538,Simpatico,,Sam Shepard
http://www.wikidata.org/entity/Q497677,The Treasure,Herr Arnes penningar,Selma Lagerlöf
http://www.wikidata.org/entity/Q498561,Sometimes They Come Back,Sometimes They Come Back,Stephen King
http://www.wikidata.org/entity/Q459842,Book of Mormon,The Book of Mormon,Mormon
http://www.wikidata.org/entity/Q423658,Nana,ナナ,Ai Yazawa
http://www.wikidata.org/entity/Q514002,The Clown,Ansichten eines Clowns,Heinrich Böll
http://www.wikidata.org/entity/Q472194,The Secret Garden,The Secret Garden,Frances Hodgson Burnett
http://www.wikidata.org/entity/Q475589,A Princess of Mars,Under the Moons of Mars,Edgar Rice Burroughs
http://www.wikidata.org/entity/Q498408,Don Carlos,Dom Karlos. Infant von Spanien,Friedrich Schiller
http://www.wikidata.org/entity/Q482085,The Caves of Steel,Les Cavernes d'acier,Isaac Asimov
http://www.wikidata.org/entity/Q460519,The Pendragon Legend,A Pendragon legenda,Antal Szerb
http://www.wikidata.org/entity/Q533391,The Garden of the Finzi-Continis,Il giardino dei Finzi-Contini,Giorgio Bassani
http://www.wikidata.org/entity/Q501514,The Lightning Thief,The Lightning Thief,Rick Riordan
http://www.wikidata.org/entity/Q519935,"Immortality, Inc.","Immortality, Inc.",Robert Sheckley
http://www.wikidata.org/entity/Q519935,"Immortality, Inc.",Le Temps meurtrier,Robert Sheckley
http://www.wikidata.org/entity/Q471005,The Mysterious Island,L'Île mystérieuse,Jules Verne
http://www.wikidata.org/entity/Q459983,I Am Number Four,I Am Number Four,James Frey
http://www.wikidata.org/entity/Q466123,Death and the Maiden,La muerte y la doncella,Ariel Dorfman
http://www.wikidata.org/entity/Q429806,The Yearling,The Yearling,Marjorie Kinnan Rawlings
http://www.wikidata.org/entity/Q470044,The Other Boleyn Girl,The Other Boleyn Girl,Philippa Gregory
http://www.wikidata.org/entity/Q476871,The Call of the Wild,The Call of the Wild,Jack London
http://www.wikidata.org/entity/Q493574,The Last of the Mohicans,The Last of the Mohicans,James Fenimore Cooper
http://www.wikidata.org/entity/Q488350,Anatomy of a Murder,,John D. Voelker
http://www.wikidata.org/entity/Q471066,The Government Inspector,Ревизоръ,Nikolai Gogol
http://www.wikidata.org/entity/Q463108,The Neverending Story,Die unendliche Geschichte,Michael Ende
http://www.wikidata.org/entity/Q513228,Andromeda,Туманность Андромеды,Ivan Yefremov
http://www.wikidata.org/entity/Q459667,The Murders in the Rue Morgue,The Murders in the Rue Morgue,Edgar Allan Poe
http://www.wikidata.org/entity/Q442296,Señora Carrar's Rifles,Die Gewehre der Frau Carrar,Bertolt Brecht
http://www.wikidata.org/entity/Q461303,The Help,The Help,Kathryn Stockett
http://www.wikidata.org/entity/Q478463,Jerusalem,Jerusalem,Selma Lagerlöf
http://www.wikidata.org/entity/Q467225,The Postman,The Postman,David Brin
http://www.wikidata.org/entity/Q426600,After the Funeral,After the Funeral,Agatha Christie
http://www.wikidata.org/entity/Q446612,How the Grinch Stole Christmas!,How the Grinch Stole Christmas!,Dr. Seuss
http://www.wikidata.org/entity/Q470937,The Shining,The Shining,Stephen King
http://www.wikidata.org/entity/Q466790,The Dead Zone,The Dead Zone,Stephen King
http://www.wikidata.org/entity/Q469690,Mansfield Park,Mansfield Park,Jane Austen
http://www.wikidata.org/entity/Q476558,Doña Perfecta,Doña Perfecta,Benito Pérez Galdós
http://www.wikidata.org/entity/Q486602,The Broken Jug,Der zerbrochne Krug,Heinrich von Kleist
http://www.wikidata.org/entity/Q482085,The Caves of Steel,The Caves of Steel,Isaac Asimov
http://www.wikidata.org/entity/Q485480,Antique Bakery,,Fumi Yoshinaga
http://www.wikidata.org/entity/Q588531,The Mirror Crack'd from Side to Side,The Mirror Crack'd from Side to Side,Agatha Christie
http://www.wikidata.org/entity/Q588531,The Mirror Crack'd from Side to Side,De spiegel barstte,Agatha Christie
http://www.wikidata.org/entity/Q615137,The Pillow Book,枕草子,Sei Shōnagon
http://www.wikidata.org/entity/Q588531,The Mirror Crack'd from Side to Side,The Mirror Crack'd,Agatha Christie
http://www.wikidata.org/entity/Q565911,Anne of Green Gables,Anne of Green Gables,Lucy Maud Montgomery
http://www.wikidata.org/entity/Q640513,She: A History of Adventure,,H. Rider Haggard
http://www.wikidata.org/entity/Q647167,Mystic River,Mystic River,Dennis Lehane
http://www.wikidata.org/entity/Q551631,Umizaru,海猿,Shūhō Satō
http://www.wikidata.org/entity/Q573765,Fabian,Fabian,Erich Kästner
http://www.wikidata.org/entity/Q612511,Shutter Island,Shutter Island,Dennis Lehane
http://www.wikidata.org/entity/Q582825,The Children of Men,The Children of Men,P. D. James
http://www.wikidata.org/entity/Q611689,No Country for Old Men,No Country for Old Men,Cormac McCarthy
http://www.wikidata.org/entity/Q603310,Moonraker,Moonraker,Ian Fleming
http://www.wikidata.org/entity/Q580361,The Lost World,The Lost World,Michael Crichton
http://www.wikidata.org/entity/Q615807,Hell House,,Richard Matheson
http://www.wikidata.org/entity/Q625474,Arakawa Under the Bridge,荒川アンダー ザ ブリッジ,Hikaru Nakamura
http://www.wikidata.org/entity/Q628410,Let the Right One In,Låt den rätte komma in,John Ajvide Lindqvist
http://www.wikidata.org/entity/Q588686,The House of the Sleeping Beauties,眠れる美女,Yasunari Kawabata
http://www.wikidata.org/entity/Q641842,The System of Doctor Tarr and Professor Fether,,Edgar Allan Poe
http://www.wikidata.org/entity/Q605249,Do Androids Dream of Electric Sheep?,Do Androids Dream of Electric Sheep?,Philip K. Dick
http://www.wikidata.org/entity/Q649013,Histoire de ma vie,Histoire de ma vie,Giacomo Casanova
http://www.wikidata.org/entity/Q673521,Heat and Dust,Heat and Dust,Ruth Prawer Jhabvala
http://www.wikidata.org/entity/Q665715,The Swiss Family Robinson,Der Schweizerische Robinson,Johann David Wyss
http://www.wikidata.org/entity/Q659731,Diamonds Are Forever,Diamonds Are Forever,Ian Fleming
http://www.wikidata.org/entity/Q635441,Black Coffee,,Agatha Christie
http://www.wikidata.org/entity/Q635918,The Pirates of Malaysia,I pirati della Malesia,Emilio Salgari
http://www.wikidata.org/entity/Q569790,Dreamcatcher,Dreamcatcher,Stephen King
http://www.wikidata.org/entity/Q581236,The Diving Bell and the Butterfly,Le Scaphandre et le Papillon,Jean-Dominique Bauby
http://www.wikidata.org/entity/Q657215,Woyzeck,Woyzeck,Georg Büchner
http://www.wikidata.org/entity/Q592078,The Bourne Identity,The Bourne Identity,Robert Ludlum
http://www.wikidata.org/entity/Q589868,Kim,,Rudyard Kipling
http://www.wikidata.org/entity/Q673036,Astro Boy,,Osamu Tezuka
http://www.wikidata.org/entity/Q552213,Forrest Gump,Forrest Gump,Winston Groom
http://www.wikidata.org/entity/Q588531,The Mirror Crack'd from Side to Side,The Mirror Crack'd from Side to Side,Agatha Christie
http://www.wikidata.org/entity/Q670637,No Exit,Huis clos,Jean-Paul Sartre
http://www.wikidata.org/entity/Q661017,The Year of the Hare,Jäniksen vuosi,Arto Paasilinna
http://www.wikidata.org/entity/Q574887,Daisy Miller,Daisy Miller,Henry James
http://www.wikidata.org/entity/Q567062,Le Silence de la mer,Le Silence de la mer,Jean Bruller
http://www.wikidata.org/entity/Q630508,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,Lisa See
http://www.wikidata.org/entity/Q630508,Snow Flower and the Secret Fan,Fleur de neige,Lisa See
http://www.wikidata.org/entity/Q622303,A Passage to India,A Passage to India,E. M. Forster
http://www.wikidata.org/entity/Q658557,Miss Julie,Fröken Julie,August Strindberg
http://www.wikidata.org/entity/Q605249,Do Androids Dream of Electric Sheep?,Les androïdes rêvent-ils de moutons électriques ?,Philip K. Dick
http://www.wikidata.org/entity/Q652350,Call for the Dead,Call for the Dead,John le Carré
http://www.wikidata.org/entity/Q625923,The Turn of the Screw,The Turn of the Screw,Henry James
http://www.wikidata.org/entity/Q655701,Fatelessness,Sorstalanság,Imre Kertész
http://www.wikidata.org/entity/Q584423,Conversations in Sicily,Conversazione in Sicilia,Elio Vittorini
http://www.wikidata.org/entity/Q552815,Youth Without Youth,,Mircea Eliade
http://www.wikidata.org/entity/Q618430,Long Day's Journey into Night,Long Day's Journey into Night,Eugene O'Neill
http://www.wikidata.org/entity/Q552238,Daniel Deronda,Daniel Deronda,George Eliot
http://www.wikidata.org/entity/Q606465,The Thorn Birds,The Thorn Birds,Colleen McCullough
http://www.wikidata.org/entity/Q613121,The True Story of Ah Q,阿Q正傳,Lu Xun
http://www.wikidata.org/entity/Q639072,The Curse of Capistrano,The Curse of Capistrano,Johnston McCulley
http://www.wikidata.org/entity/Q649409,Tess of the d'Urbervilles,Tess of the d'Urbervilles,Thomas Hardy
http://www.wikidata.org/entity/Q595128,Going Postal,Timbré,Terry Pratchett
http://www.wikidata.org/entity/Q575813,David Golder,David Golder,Irène Némirovsky
http://www.wikidata.org/entity/Q637839,The Kite Runner,The Kite Runner,Khaled Hosseini
http://www.wikidata.org/entity/Q626663,The Star Rover,The Star Rover,Jack London
http://www.wikidata.org/entity/Q627383,The Shape of Things to Come,The Shape of Things to Come,H. G. Wells
http://www.wikidata.org/entity/Q647379,Dead Souls,Мёртвые души,Nikolai Gogol
http://www.wikidata.org/entity/Q589841,The Best of Everything,The Best of Everything,Rona Jaffe
http://www.wikidata.org/entity/Q577474,Scorched,,Wajdi Mouawad
http://www.wikidata.org/entity/Q622634,Five Weeks in a Balloon,Cinq semaines en ballon,Jules Verne
http://www.wikidata.org/entity/Q647379,Dead Souls,死せる魂,Nikolai Gogol
http://www.wikidata.org/entity/Q627333,The Time Machine: An Invention,The Time Machine,H. G. Wells
http://www.wikidata.org/entity/Q614551,De Scheepsjongens van Bontekoe,,Johan Fabricius
http://www.wikidata.org/entity/Q565638,Little Dorrit,Little Dorrit,Charles Dickens
http://www.wikidata.org/entity/Q634885,Ozma of Oz,Ozma of Oz,L. Frank Baum
http://www.wikidata.org/entity/Q596874,Misery,Misery,Stephen King
http://www.wikidata.org/entity/Q599309,Tenchi Muyo!,,Masaki Kajishima
http://www.wikidata.org/entity/Q667004,Homo Faber,Homo faber,Max Frisch
http://www.wikidata.org/entity/Q604418,An American Tragedy,An American Tragedy,Theodore Dreiser
http://www.wikidata.org/entity/Q615175,Shirley,,Charlotte Brontë
http://www.wikidata.org/entity/Q623394,Carrie,Carrie,Stephen King
http://www.wikidata.org/entity/Q651753,Paradise Kiss,,Ai Yazawa
http://www.wikidata.org/entity/Q616817,Kurosagi,,Takeshi Natsuhara
http://www.wikidata.org/entity/Q606930,Cat on a Hot Tin Roof,Cat on a Hot Tin Roof,Tennessee Williams
http://www.wikidata.org/entity/Q646668,Kiss of the Spider Woman,El beso de la mujer araña,Manuel Puig
http://www.wikidata.org/entity/Q635050,Carthage in Flames,Cartagine in fiamme,Emilio Salgari
http://www.wikidata.org/entity/Q636812,A Struggle for Rome,Ein Kampf um Rom,Felix Dahn
http://www.wikidata.org/entity/Q597545,The Reluctant Fundamentalist,The Reluctant Fundamentalist,Mohsin Hamid
http://www.wikidata.org/entity/Q612836,Vanity Fair,Vanity Fair,William Makepeace Thackeray
http://www.wikidata.org/entity/Q606644,The Unexpected Guest,,Agatha Christie
http://www.wikidata.org/entity/Q595128,Going Postal,Going Postal,Terry Pratchett
http://www.wikidata.org/entity/Q630460,Room at the Top,Room at the Top,John Braine
