movie_wikipedia_id,book_wikidata_id
23978412,Q60664082
14511291,Q60756096
2408918,Q60977215
31665107,Q60794501
19626266,Q62618640
29652015,Q61071873
18130859,Q63497778
30335574,Q64027318
8920559,Q63140652
22644980,Q63213409
6851757,Q65074031
14644512,Q61977473
22643643,Q61911849
16304650,Q64398479
5137665,Q64225997
15522364,Q64734183
28761377,Q64685132
77663,Q66087714
15347769,Q66078692
31159050,Q66078692
3569886,Q65084410
9429,Q65090926
19237560,Q65249415
24212548,Q65129990
26261438,Q65027942
30627321,Q65027934
17839341,Q64796769
24479826,Q65473801
33536207,Q66737811
33104406,Q67380988
3723140,Q69421673
24378824,Q70461056
3915041,Q67940989
14873897,Q71735976
30843791,Q71767996
33828385,Q71767996
34648244,Q72621071
26008996,Q79292840
16993468,Q79044981
21141431,Q76464883
33046557,Q81221320
10229432,Q80550259
1191380,Q83533338
7421657,Q81649423
34515901,Q82455779
24166199,Q85124312
4950853,Q87466528
3569957,Q85786125
6274712,Q85806586
19877165,Q85806594
5926353,Q85548118
5876575,Q85772726
5085028,Q85810285
14143414,Q85807358
32405156,Q86753710
30869314,Q85960414
2121431,Q86752540
10608687,Q86753699
9162690,Q86753710
27430655,Q85872853
35005689,Q86753710
28695611,Q86207682
18810744,Q90694587
24601600,Q91435521
34858298,Q91474406
28116713,Q90694587
28116712,Q90409793
11374614,Q96312795
31348311,Q96312784
28397020,Q96312795
29512811,Q96312735
32867197,Q96312738
25614211,Q96312769
4181202,Q96312715
760738,Q94685087
20374262,Q95163249
2383581,Q96269849
10196366,Q96239093
24139276,Q96099447
35294692,Q96269905
29634937,Q96306089
18908625,Q96288390
28888163,Q97657705
25644474,Q89364642
29609434,Q96313214
2629975,Q96373403
13496464,Q96313124
8806024,Q96313204
16780424,Q96409610
2210733,Q96474018
15886920,Q96373403
9245306,Q96313021
32550716,Q96408916
32070836,Q96408916
1273558,Q96409623
18938940,Q96409755
26371114,Q98729781
26369842,Q98729781
32427135,Q97486759
2329964,Q97277128
18658640,Q97292331
33824975,Q97302462
19802449,Q97019431
3654841,Q98635999
23687966,Q98635999
9226340,Q100248940
14375863,Q98974364
21585746,Q99677946
31092702,Q99358576
8699491,Q97896992
29823740,Q97896992
14877669,Q98137915
9222319,Q98081342
1075228,Q104407058
348356,Q100698525
2807539,Q100698344
28889012,Q100997483
358263,Q100698295
13571260,Q100387696
28888572,Q100997483
28889048,Q100997483
12004233,Q101562570
18770600,Q105987500
23895545,Q105987500
33148591,Q103036112
11380361,Q103920800
10746714,Q102918952
4610882,Q104119645
10387172,Q103842961
4815412,Q104092261
33075861,Q103842961
3520031,Q104835706
9990717,Q104917425
28539397,Q104833974
31229166,Q105775136
18625617,Q105714109
31323950,Q106323948
8456178,Q105975154
25587953,Q105962961
3813940,Q106412767
1729915,Q105530874
4828849,Q105393993
18549245,Q105388971
22256043,Q105539431
36388974,Q105517306
26893650,Q105517306
7070728,Q106687739
1365310,Q106764069
8628195,Q106687739
17346041,Q106764069
8719578,Q106564101
9252262,Q106530209
12297466,Q106564101
19996534,Q107079290
7735007,Q107464374
27852719,Q107458915
7123113,Q108150155
31607,Q108009201
32987801,Q108076402
24622889,Q107994703
31158872,Q108501696
2280521,Q106160501
33773022,Q106211445
2209027,Q106202411
7329501,Q108464841
6752142,Q108296527
21030957,Q108438393
8157331,Q108309265
28376888,Q108438359
176762,Q107719019
19109077,Q107519640
1629120,Q107521621
3724251,Q107552520
16353120,Q107360094
10855054,Q107376663
3256132,Q108558054
28182616,Q108821910
28436992,Q108619324
13252298,Q108877525
75266,Q109134750
13496702,Q108962133
8661478,Q109050687
2571385,Q107237726
19847034,Q109391134
23666765,Q109391028
1273572,Q109284453
5671197,Q109471965
32898313,Q110029700
31790682,Q110128479
10377101,Q111009980
19938642,Q109617046
29171260,Q109715507
18978812,Q110529066
19091567,Q110529066
31211258,Q110914332
32943273,Q110914332
29940517,Q110908860
28352793,Q110972638
5667662,Q111397509
17670152,Q111345310
18295339,Q111525734
972970,Q110414978
25728672,Q111201632
23103089,Q111288725
12698715,Q113157580
29965583,Q111621562
32962379,Q111621568
28359749,Q111621553
904877,Q111712367
33034395,Q110813643
4327278,Q110996251
317703,Q110998504
3624149,Q110996251
23666687,Q112200026
28146463,Q112131070
28146464,Q112131070
30083110,Q113270405
14357050,Q112043410
26163439,Q111982590
5480135,Q111755684
31881643,Q111874285
583932,Q113631228
147829,Q113528605
14006254,Q112687063
13837314,Q112686836
9590685,Q112977583
13415189,Q113079578
13417746,Q113079578
16062566,Q113861597
1843039,Q114267591
5646653,Q114270495
9143529,Q114273308
3733842,Q114247681
1208768,Q114277286
62095,Q114271207
68108,Q114267610
27346771,Q114273405
31859432,Q114222994
18700650,Q114276833
4354571,Q114893008
31106274,Q114872121
2154180,Q114967326
825828,Q114870965
3276167,Q114871467
309070,Q114896694
32894499,Q114871532
171568,Q114898209
171568,Q114898291
11891565,Q114967078
27193032,Q114893146
654530,Q114870671
1469871,Q114872383
1256990,Q114871160
11018205,Q114967176
237303,Q114839022
637256,Q114867010
26012433,Q114868824
26818875,Q114868320
656608,Q114866930
24228929,Q114860578
4476914,Q114867706
61505,Q115427434
36339978,Q115295347
21236272,Q116618359
7320866,Q115746234
4600218,Q116280541
8153729,Q116843669
3534336,Q120404362
28887914,Q120441894
16233363,Q120441894
9767560,Q120669834
10396322,Q117328122
18002266,Q117317051
16283621,Q117357507
8940771,Q117311200
32989529,Q120911074
61191,Q121775426
6851697,Q122186265
2069950,Q119424284
27949074,Q122661363
